path_local,rel_norm,dominio,suffix,ok,encoding_used,delimiter,n_rows,n_cols,columns,date_cols_guess,min_date,max_date,error
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Corridas/2018_F5_Corrida.csv,Corridas/2018_F5_Corrida.csv,Corridas,.csv,True,utf-8,",",3032,34,Forno|Data_Base|Produto|Codigo|Bica|Data_Inicio|Data_Final|Energia_Consumida|Num_Lingote|Producao_Bruta|Lote_Destino|Esc_IB|Vol_Escoria|Sit_Escoria|Liga_Mn|Liga_Si|Liga_Fe|Liga_C|Liga_P|Liga_S|Liga_Al|Liga_Ti|Esc_MnO|Esc_CaO|Esc_MgO|Esc_SiO2|Esc_FeO|Esc_Al2O3|Esc_BaO|Esc_Na2O|Esc_K2O|Esc_TiO2|Esc_SO3|Horas Trabalhadas,Data_Base|Data_Inicio|Data_Final|Horas Trabalhadas,2018-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Corridas/2019_F5_Corrida.csv,Corridas/2019_F5_Corrida.csv,Corridas,.csv,True,utf-8,",",2793,34,Forno|Data_Base|Produto|Codigo|Bica|Data_Inicio|Data_Final|Energia_Consumida|Num_Lingote|Producao_Bruta|Lote_Destino|Esc_IB|Vol_Escoria|Sit_Escoria|Liga_Mn|Liga_Si|Liga_Fe|Liga_C|Liga_P|Liga_S|Liga_Al|Liga_Ti|Esc_MnO|Esc_CaO|Esc_MgO|Esc_SiO2|Esc_FeO|Esc_Al2O3|Esc_BaO|Esc_Na2O|Esc_K2O|Esc_TiO2|Esc_SO3|Horas Trabalhadas,Data_Base|Data_Inicio|Data_Final|Horas Trabalhadas,2019-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Corridas/2020_F5_Corrida.csv,Corridas/2020_F5_Corrida.csv,Corridas,.csv,True,utf-8,",",3645,34,Forno|Data_Base|Produto|Codigo|Bica|Data_Inicio|Data_Final|Energia_Consumida|Num_Lingote|Producao_Bruta|Lote_Destino|Esc_IB|Vol_Escoria|Sit_Escoria|Liga_Mn|Liga_Si|Liga_Fe|Liga_C|Liga_P|Liga_S|Liga_Al|Liga_Ti|Esc_MnO|Esc_CaO|Esc_MgO|Esc_SiO2|Esc_FeO|Esc_Al2O3|Esc_BaO|Esc_Na2O|Esc_K2O|Esc_TiO2|Esc_SO3|Horas Trabalhadas,Data_Base|Data_Inicio|Data_Final|Horas Trabalhadas,2020-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Corridas/2021_F5_Corrida.csv,Corridas/2021_F5_Corrida.csv,Corridas,.csv,True,utf-8,",",4096,34,Forno|Data_Base|Produto|Codigo|Bica|Data_Inicio|Data_Final|Energia_Consumida|Num_Lingote|Producao_Bruta|Lote_Destino|Esc_IB|Vol_Escoria|Sit_Escoria|Liga_Mn|Liga_Si|Liga_Fe|Liga_C|Liga_P|Liga_S|Liga_Al|Liga_Ti|Esc_MnO|Esc_CaO|Esc_MgO|Esc_SiO2|Esc_FeO|Esc_Al2O3|Esc_BaO|Esc_Na2O|Esc_K2O|Esc_TiO2|Esc_SO3|Horas Trabalhadas,Data_Base|Data_Inicio|Data_Final|Horas Trabalhadas,2021-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Corridas/2022_F5_Corrida.csv,Corridas/2022_F5_Corrida.csv,Corridas,.csv,True,utf-8,",",3950,34,Forno|Data_Base|Produto|Codigo|Bica|Data_Inicio|Data_Final|Energia_Consumida|Num_Lingote|Producao_Bruta|Lote_Destino|Esc_IB|Vol_Escoria|Sit_Escoria|Liga_Mn|Liga_Si|Liga_Fe|Liga_C|Liga_P|Liga_S|Liga_Al|Liga_Ti|Esc_MnO|Esc_CaO|Esc_MgO|Esc_SiO2|Esc_FeO|Esc_Al2O3|Esc_BaO|Esc_Na2O|Esc_K2O|Esc_TiO2|Esc_SO3|Horas Trabalhadas,Data_Base|Data_Inicio|Data_Final|Horas Trabalhadas,2022-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Corridas/2023_F5_Corrida.csv,Corridas/2023_F5_Corrida.csv,Corridas,.csv,True,utf-8,",",4162,34,Forno|Data_Base|Produto|Codigo|Bica|Data_Inicio|Data_Final|Energia_Consumida|Num_Lingote|Producao_Bruta|Lote_Destino|Esc_IB|Vol_Escoria|Sit_Escoria|Liga_Mn|Liga_Si|Liga_Fe|Liga_C|Liga_P|Liga_S|Liga_Al|Liga_Ti|Esc_MnO|Esc_CaO|Esc_MgO|Esc_SiO2|Esc_FeO|Esc_Al2O3|Esc_BaO|Esc_Na2O|Esc_K2O|Esc_TiO2|Esc_SO3|Horas Trabalhadas,Data_Base|Data_Inicio|Data_Final|Horas Trabalhadas,2023-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Corridas/2024_F5_Corrida.csv,Corridas/2024_F5_Corrida.csv,Corridas,.csv,True,utf-8,",",4035,34,Forno|Data_Base|Produto|Codigo|Bica|Data_Inicio|Data_Final|Energia_Consumida|Num_Lingote|Producao_Bruta|Lote_Destino|Esc_IB|Vol_Escoria|Sit_Escoria|Liga_Mn|Liga_Si|Liga_Fe|Liga_C|Liga_P|Liga_S|Liga_Al|Liga_Ti|Esc_MnO|Esc_CaO|Esc_MgO|Esc_SiO2|Esc_FeO|Esc_Al2O3|Esc_BaO|Esc_Na2O|Esc_K2O|Esc_TiO2|Esc_SO3|Horas Trabalhadas,Data_Base|Data_Inicio|Data_Final|Horas Trabalhadas,2024-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Corridas/2025_F5_Corrida.csv,Corridas/2025_F5_Corrida.csv,Corridas,.csv,True,utf-8,",",1269,34,Forno|Data_Base|Produto|Codigo|Bica|Data_Inicio|Data_Final|Energia_Consumida|Num_Lingote|Producao_Bruta|Lote_Destino|Esc_IB|Vol_Escoria|Sit_Escoria|Liga_Mn|Liga_Si|Liga_Fe|Liga_C|Liga_P|Liga_S|Liga_Al|Liga_Ti|Esc_MnO|Esc_CaO|Esc_MgO|Esc_SiO2|Esc_FeO|Esc_Al2O3|Esc_BaO|Esc_Na2O|Esc_K2O|Esc_TiO2|Esc_SO3|Horas Trabalhadas,Data_Base|Data_Inicio|Data_Final|Horas Trabalhadas,2025-01-01 00:00:00+00:00,2025-04-29 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Eletrodo/Medição Eletrodo.csv,Eletrodo/Medição Eletrodo.csv,Eletrodo,.csv,True,utf-8,;,761,5,Forno|Data medi��o|Medi��o EI|Medi��o EII|Medi��o EIII,Data medi��o,2021-01-02 00:00:00+00:00,2025-12-03 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2018_F1_Inf.Diario.csv,Informações Diária/2018_F1_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",365,52,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44|Unnamed: 45|Unnamed: 46|Unnamed: 47|Unnamed: 48|Unnamed: 49|Unnamed: 50|Unnamed: 51,Data_base,2018-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2019_F1_Inf.Diario.csv,Informações Diária/2019_F1_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",365,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2019-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2020_F1_Inf.Diario.csv,Informações Diária/2020_F1_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",366,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2020-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2021_F1_Inf.Diario.csv,Informações Diária/2021_F1_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",365,51,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Coluna1|Coluna2|Coluna3|Coluna4|Coluna5|Unnamed: 49|Unnamed: 50,Data_base,2021-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2022_F1_Inf.Diario.csv,Informações Diária/2022_F1_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",365,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2022-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2023_F1_Inf.Diario.csv,Informações Diária/2023_F1_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",365,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2023-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2024_F1_Inf.Diario.csv,Informações Diária/2024_F1_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",362,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2024-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2025_F1_Inf.Diario.csv,Informações Diária/2025_F1_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",119,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2025-01-01 00:00:00+00:00,2025-04-29 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2018_F2_Inf.Diario.csv,Informações Diária/2018_F2_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",365,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2018-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2019_F2_Inf.Diario.csv,Informações Diária/2019_F2_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",365,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2019-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2020_F2_Inf.Diario.csv,Informações Diária/2020_F2_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",366,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2020-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2021_F2_Inf.Diario.csv,Informações Diária/2021_F2_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",365,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2021-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2022_F2_Inf.Diario.csv,Informações Diária/2022_F2_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",365,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2022-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2023_F2_Inf.Diario.csv,Informações Diária/2023_F2_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",365,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2023-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00,
/home/wilson/Maringa/fase_1_diagnostico/dados/dados_iniciais/Informações Diária/2024_F2_Inf.Diario.csv,Informações Diária/2024_F2_Inf.Diario.csv,Informações Diária,.csv,True,utf-8,",",366,45,Base|Forno|Data_base|Liga|Comp_Teorico_Ele1|Comp_Teorico_Ele2|Comp_Teorico_Ele3|Comp_Real_Ele1|Comp_Real_Ele2|Comp_Real_Ele3|Const_Deslz_Ele1|Const_Deslz_Ele2|Const_Deslz_Ele3|Nivel_Pasta_Ele1|Nivel_Pasta_Ele2|Nivel_Pasta_Ele3|Carreg_Pasta_3T_Ele1|Carreg_Pasta_3T_Ele2|Carreg_Pasta_3T_Ele3|Carreg_Pasta_1T_Ele1|Carreg_Pasta_1T_Ele2|Carreg_Pasta_1T_Ele3|Carreg_Pasta_2T_Ele1|Carreg_Pasta_2T_Ele2|Carreg_Pasta_2T_Ele3|Carreg_Pasta_Total|Camisa_Sold_Ele1|Camisa_Sold_Ele2|Camisa_Sold_Ele3|IOF|Potencia_Media|Cons_Energ_Real|Cons_Energ_Prev|CEE|Fator_Carga|El. I (kA)|El. II (kA)|El. III (kA)|El. I (V)|El. II (V)|El. III (V)|CEC Rod|CEC Real|CF Leito|Unnamed: 44,Data_base,2024-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,
